70	6	#教育部撤销3所高校#撤得好，现在除了这些不合格的高校，还有一些野鸡大学，真是害人不浅！一方面是取缔、撤销，一方面是扩招，两手抓，两手都要硬。想读书、读大学也是一种民生需求，要多为年轻人提供上升通道，大学教育是最好的公共产品。#建议把体育列入中高考必考科目#
71	1	#建议把体育列入中高考必考科目#太惨了，幸好我已经上大学了
72	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
73	1	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 via.人民日报 收起全文d
74	39	感觉又跟以前什么特长分加分一样了那偏远落后地区的娃怎么办教育公平看来是不存在的#建议把体育列入中高考必考科目#
75	2	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 via.人民日报 收起全文d
76	1	#建议把体育列入中高考必考科目#太好了反正快毕业了尽管弄
77	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
78	20	#建议把体育列入中高考必考科目# 感觉不可行，目前高考对于身体有残疾都人士来说也是可以参加公平竞争的，但是如果加入体育，那些残疾人怎么办？
79	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。 2庆阳 收起全文d
80	16	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。『百余委员联名提案：给中小学生减负，把体育列入必考科目 - 国内 - 新京报网』O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
81	0	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
82	2	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
83	1	【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。 收起全文d
84	5	#建议把体育列入中高考必考科目#还好我马上高考
85	2	【百余委员：#建议把体育列入中高考必考科目#】 转发微博:【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社 展开全文c
86	6	#建议把体育列入中高考必考科目#还好我已经毕业了不然跑步和立定跳远就要命
87	0	#2020聚焦全国两会# #2020两会时刻# 【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
88	264	#建议把体育列入中高考必考科目#从医学角度来说有些人的体质不适合激烈运动，你先给这些个代表们来个一千米长跑！
89	2	#宜宾青年之声# 【百余委员：#建议把体育列入中高考必考科目#】日前，全国政协委员吴志明领衔提交为中小学生减负的提案，建议重新疏理制定国家教育评价体系，把体育列入中高考必考科目，并给予语文、数学等主科一样的考分权重，激发学校、家长、学生的内生动力，真正实现为中小学生松绑减负。吴志明等委员提出，加强社会宣传和对家长的引导，将孩子的身心健康排第一位， 尊重教育的规律和孩子成长的自由。@人民日报 O百余委员联名提案：给中小学生减负，把体育列入必考科目 收起全文d
