3180	3188
1582	1482
3196	2923
115	1328
2067	2289
69	51
3169	2469
2880	1840
2361	2085
560	3796
689	4759
4387	4880
4662	2369
3207	3182
3196	5599
3147	1892
1984	5397
1692	5214
65	4090
2138	2080
1169	2538
125	94
785	701
3196	67
2952	2494
65	1095
1620	2000
1879	2329
2425	2301
2329	3690
1620	5279
3392	2227
2960	3100
918	733
2426	2233
5341	2876
1032	835
2342	743
993	3129
3703	5206
47	586
5511	734
1099	1089
2969	3132
106	1841
4634	1057
1620	1428
5095	3506
106	4505
4634	4745
4634	2536
2998	2212
907	955
3147	2446
2061	2067
40	4562
2085	2933
1001	2392
3231	4258
69	800
2846	2424
106	4392
2674	4352
1469	3345
1924	2259
4169	1295
3033	3987
1075	4027
2132	3147
1086	2006
1892	2807
126	5578
1147	196
4245	5642
5385	2674
2289	2448
2045	3132
1952	2171
2804	2041
138	1229
2412	3206
1666	3329
2957	2875
306	1927
4990	4380
2850	3533
138	2581
1467	1054
3120	3123
2933	2188
47	1680
4334	1864
138	1884
2880	5655
2188	2895
4108	2363
4094	994
1719	1257
1448	2280
4277	3344
5341	2212
3128	2944
4118	4704
510	3661
3139	3035
2274	3089
2101	2324
4634	26
2445	3182
3063	2088
2236	3157
1086	5616
106	2529
3355	5672
4527	4462
1083	1641
3088	5293
2280	3332
2647	2462
3196	5405
1993	2998
106	44
1902	2758
40	1950
5537	2953
3958	4358
2935	2043
2981	2135
69	3613
138	3679
2739	3849
2043	2913
71	1007
2342	2347
3533	3835
2968	2933
2119	5367
4256	1404
5551	2646
2187	4296
406	1038
2385	1346
3392	5356
3195	5290
2018	3203
87	2511
581	704
43	4729
3963	188
1944	5214
1931	1924
2357	3061
885	890
3458	594
4634	1379
1780	97
3052	2425
1876	1888
1009	3766
2804	3206
4612	1666
3196	5031
738	4187
3132	2808
2376	1913
2811	2875
534	952
2921	1967
106	4202
2310	1980
5328	72
65	2671
5381	2446
5566	86
2111	2968
3466	1371
5537	1980
2922	2135
106	4605
3134	3128
69	2536
863	5418
4634	3736
1508	5513
363	491
5214	2243
1952	2233
5207	2077
3427	4990
1086	4522
69	661
2171	3038
106	1079
1877	2289
2005	2988
3131	5218
1086	3622
3155	1885
2245	2124
699	1875
2041	3104
2361	3227
138	1249
2068	2194
3196	4570
5669	835
2969	1949
1086	44
1083	4917
1096	1792
393	3817
69	344
2062	2860
2128	1856
2420	2844
2123	5390
5367	4410
4193	5536
5227	196
1891	1792
115	551
132	1553
2446	2093
1427	3534
2067	2232
4634	126
3035	2398
3046	3318
1967	2852
3748	3458
699	287
4049	5540
955	1629
2080	2005
287	68
2189	2937
115	2097
3196	2562
2159	3112
2123	306
69	1948
4729	406
138	5340
2421	3053
2278	2990
2245	2027
1494	3664
2935	2324
2846	3147
2013	2425
1804	4808
5614	2143
2165	3009
2825	2248
2138	1827
2714	4188
3332	2225
1942	2990
2174	701
2062	2273
3196	1582
2221	532
2881	2337
4013	3723
5189	3102
2356	2829
3865	3947
1687	682
69	1488
65	5648
805	1452
3196	3945
2611	2833
3835	3533
2434	5686
4634	1351
69	1377
2314	3004
1826	2449
98	1607
3229	4049
2364	2879
3365	69
2289	2844
5626	2426
3807	3760
1878	2405
1090	3744
1032	1246
2998	2301
69	2619
3392	1800
3185	2062
2593	4417
1346	2237
1869	2351
459	5536
1672	681
4858	926
138	4180
895	5364
4728	4491
2420	1892
4627	321
3035	2881
907	2564
5461	90
3052	2849
533	3778
1949	1856
4634	414
2907	3467
2301	2968
2427	3269
132	5368
3842	2427
1982	2968
3000	2398
1149	711
1514	1476
138	2605
743	5586
2948	4217
4634	3044
2342	5080
1955	2045
3545	1803
2821	3109
4485	4555
3392	3022
3227	2831
69	205
2187	3162
326	2520
3083	2811
2270	3390
1432	3489
1173	4529
69	5185
3278	2690
7	5391
1408	2509
1170	1764
531	1122
1054	4266
5206	1129
1149	5027
3021	2132
2398	2809
4634	4525
685	149
2817	4256
106	100
2209	2124
1811	4113
149	40
510	4086
2998	3207
5368	87
1982	5381
4634	743
3545	5000
393	5126
3787	3859
1620	78
132	2529
3102	2273
2860	2804
2868	2847
3134	2018
4245	439
2089	508
2347	3200
3196	175
2089	3908
1620	5032
4193	3467
701	4410
3002	1964
106	1705
1956	2187
4634	1465
533	116
2427	4410
2045	2013
885	1141
3196	3870
2445	1924
763	1561
2288	2807
5340	5218
2138	2334
2494	3455
2119	2754
2912	2364
4634	1371
386	2569
393	5570
534	1009
5645	3196
2931	2425
2012	2176
3050	3162
3128	3147
2953	3155
157	4634
115	3860
2103	5618
103	4418
5537	1931
5538	2160
3427	4089
2893	2957
2875	2446
4771	4384
4634	1149
2062	2361
699	1100
4582	2847
132	119
5328	943
2830	1518
1871	1413
320	3159
4296	4516
965	4485
4106	3697
4094	1358
138	1095
5050	1792
3100	5207
4634	3651
138	691
3133	320
4517	333
3188	1949
115	3491
1125	3936
1099	5432
5535	3427
2364	2311
138	1238
2873	2947
3704	3743
3197	3838
4108	4077
3196	3095
1090	72
115	1124
3617	4465
2873	3052
3104	2957
57	2950
1620	1077
1900	3089
5461	336
287	5152
2103	3076
3355	5409
5550	2250
3109	2405
287	2109
5293	2851
3180	2874
2700	3034
5485	2831
2132	1984
2808	2094
1930	2357
2289	2103
5379	5223
1046	961
2248	2860
2724	3535
115	4388
5485	5381
1469	1643
4573	4930
1878	2013
69	3735
4634	985
3076	3083
306	439
4568	2653
1702	4775
1110	2006
3123	3120
2155	1692
2157	2842
2135	2286
763	2577
2988	1982
3196	493
5111	4056
40	4729
324	2698
138	479
3455	2952
2299	5401
3875	619
895	4337
3080	2067
4819	3458
65	1094
3220	2056
1149	3278
3080	2274
4634	1437
3109	3180
5383	1944
69	4207
2123	3566
987	1769
2912	1981
2062	2120
5238	4930
1083	4494
2356	3188
3206	2944
668	5635
2103	1993
4314	1948
4793	5409
2811	2846
3004	2880
729	4834
1892	3199
5328	109
3002	2361
3392	1985
2337	3157
106	1854
3108	2053
4825	1721
2449	2996
3196	4706
138	629
4699	5253
2987	3084
2311	1954
2809	2250
3182	2808
2467	5640
1964	2085
5473	1991
1991	2812
138	4351
3196	3524
3220	2996
5381	2157
5259	1245
738	2231
5026	3744
2425	2848
2843	1095
2808	2412
1967	2020
1101	4052
65	299
1941	3117
3147	3021
4277	3566
3529	3808
59	437
479	1860
3196	3242
4634	5373
2933	2364
4090	5346
930	1344
5682	3046
4729	46
885	2342
3078	2067
5648	2513
69	3945
2310	5341
1059	3341
2301	2067
2313	2339
3066	1993
1086	5617
155	1636
2709	2757
378	615
1374	441
3942	401
5452	2806
1086	589
138	4738
3196	5406
138	1681
4634	2657
1736	1469
4043	699
1727	4825
3203	1840
2819	2311
1369	3868
2337	2111
2988	1954
1842	2509
4094	3930
115	2418
3712	1902
2273	2957
2423	363
3208	2165
5614	4460
4154	2469
3744	1343
4201	1926
3242	2396
3357	5317
3077	2333
5591	4612
1900	2114
2849	2101
5364	5027
3090	2968
115	420
2259	1924
2809	2873
2339	2248
4263	2451
1780	2343
5314	579
2045	5485
2706	2409
1780	5467
4267	3505
1147	1703
1560	5379
3839	1165
2806	2313
2213	829
835	5669
393	4634
2922	2245
3196	3620
457	3195
3392	3609
1827	2132
5175	5385
117	4158
1780	256
132	184
1932	2013
3085	2974
106	2781
2085	3132
1931	2987
5537	2160
65	100
4010	2932
4188	3566
4634	1828
287	5429
2842	2188
1780	3565
2562	1703
106	1095
1991	3084
3052	2893
5328	4446
885	2167
4898	3572
2580	2119
4387	2653
2140	154
2170	2809
2121	2831
106	589
4410	701
1706	70
2564	955
2868	5642
4396	2724
3169	1642
4634	204
1990	3182
2446	2027
3196	2877
1766	2753
5386	2950
2873	2310
785	2580
1672	1780
2405	5401
1878	5618
2961	5462
685	4935
2013	2085
3392	2689
3875	2560
69	4690
3083	3004
5382	3917
2135	2081
4494	4642
2045	2405
2829	2357
3083	2061
900	829
343	4005
3196	5521
69	3568
1672	1953
699	109
3357	11
5537	2821
2160	5334
3196	5120
2290	5224
4822	5116
3535	1392
2337	2228
1952	2876
5452	2895
3471	5025
1096	3582
3196	1583
1086	933
2655	5529
69	4246
3077	5537
2301	3185
4634	1493
3196	1694
1595	4981
1194	1034
3746	2187
4143	5674
3165	1953
2232	2947
80	4847
3196	1293
4342	3071
2954	1954
4187	2254
3128	5468
1780	501
2831	2420
2005	2812
1107	1329
548	1205
5383	619
69	1154
3545	2781
2258	973
3427	4876
165	5456
4160	4756
106	3565
2202	5468
1905	2849
3196	1090
2739	1283
5409	5214
4224	1277
1090	4634
1955	2405
119	4581
3344	2378
3100	2288
1983	2387
115	1818
531	4679
3031	2804
138	4279
4634	5395
3061	2957
106	5635
4634	1754
115	3024
420	196
3160	2233
2378	3566
3988	1385
3196	4206
1098	2967
3720	2363
3505	1595
5259	5642
3917	546
2342	4904
5444	4169
69	204
2128	1980
2335	1177
373	326
2288	2382
3392	2942
2155	3053
2811	2170
1780	4821
1369	1766
699	427
2421	619
1402	1418
3196	2599
1983	3061
4634	2649
1084	62
3436	2861
939	1545
4417	4059
1930	3174
2446	3035
5386	2159
62	1084
1576	4018
4634	740
393	5125
1760	5123
5486	2260
5397	57
1902	1457
1083	2843
1990	2301
4834	1023
1877	5537
4634	4351
1964	3076
2825	2283
138	26
5050	711
3170	4047
5161	4371
119	3175
3196	1587
2937	2172
2954	3080
2330	878
2382	3167
2691	5462
1993	1877
5239	598
138	5685
41	1170
2420	2124
2405	2832
4847	682
3170	2028
3131	5470
1083	683
3392	138
1955	5626
1089	3582
4036	2635
2085	3171
4634	2450
1998	307
2364	1930
714	2900
1941	3781
4634	3793
2068	2950
2094	5550
2120	5626
2860	1942
393	1793
2805	5334
138	1239
138	3331
2299	5633
4779	4190
3207	5537
2159	5401
5550	2136
106	626
2852	2188
4834	5390
1703	2562
696	3103
2916	4394
2372	2089
4662	4343
1800	87
3009	2412
40	43
4365	1295
5024	3533
3466	3603
2881	3089
149	1379
5588	3869
1149	1484
4779	3841
1083	1758
508	640
3089	2829
3242	4674
3000	2248
4410	2427
69	49
3089	2974
5190	2900
1455	1579
2988	2289
4417	1762
2525	1116
2819	5401
1840	3077
4446	4448
2804	2425
2065	3039
1079	1780
1952	2950
811	558
965	3837
3053	11
1203	2184
4634	760
3392	699
119	3365
743	2243
5618	3085
1766	1725
2957	3084
4729	4198
2674	5444
2960	3035
2077	5538
4793	3329
3196	2016
4473	789
2089	4007
4634	3278
2077	1931
3196	2063
2809	5550
3208	2311
4353	4074
3185	2842
4634	1293
2027	3078
4167	4866
3196	3986
4182	89
2274	3059
5364	1589
3155	2311
3939	4074
3196	1333
3004	2881
82	949
69	925
5485	2188
2648	2674
1620	3938
138	1286
738	4247
4634	1118
69	1114
2311	2289
3176	2448
4074	4328
2250	2821
4634	1985
148	1090
1905	5341
3156	2337
2439	121
2806	2286
682	5141
1863	1840
3196	4417
3774	3685
4927	1273
1681	4141
2974	2157
1083	5050
3958	4013
138	3367
4623	3393
4258	995
2817	5190
1283	3942
4485	4448
2570	5505
5094	4396
1962	2781
930	954
5401	3031
69	4039
3057	2283
3004	5590
11	3357
2337	2802
1905	2357
2990	2849
3196	590
3023	530
115	589
4556	4567
468	5508
3000	2165
4485	4098
3000	1949
3061	1952
5341	2259
2128	1924
115	1018
1687	4962
2089	4247
4437	3014
1967	3059
4098	4485
5386	2245
5473	2412
1457	5383
3697	4106
598	2572
1915	3347
4634	4578
685	220
5206	4370
1579	2932
1055	918
3196	2671
3278	681
2807	1863
2831	5626
2900	2907
2324	2860
3102	2223
2825	2881
2212	2405
3229	5556
2159	1984
2852	3182
65	4036
2428	2280
5238	1025
1066	2659
3392	2402
65	1057
1561	343
2028	2952
3132	3109
5383	1902
2825	1947
3392	566
69	1641
3534	1245
4834	4575
2378	5456
3196	2492
3199	2356
2053	545
4634	5030
2567	3671
5236	941
319	102
3057	2931
2045	5341
2845	2910
1341	1257
2223	5397
2876	1993
4591	4330
1107	5100
2334	2981
1687	614
4458	2511
115	2019
119	59
1086	4569
2005	2873
2089	2868
5391	2900
3196	4854
4634	3593
5364	1886
5683	1826
115	3565
5207	2188
2361	3112
2921	5485
265	1175
5128	62
5550	2081
2448	3227
115	4259
5565	2851
4634	1735
738	2392
3355	546
138	2615
3661	2538
2812	2233
40	197
2582	358
132	1789
244	941
1780	4525
2808	2185
69	2090
2157	1892
1086	189
1800	1780
2921	3031
987	5543
4055	3342
5422	5083
115	1484
196	2467
1942	2310
682	4794
3196	4282
3004	5626
2012	3207
3455	2494
138	1985
3180	2819
3063	2969
1984	3040
69	5227
1404	1719
2155	2560
3220	5190
4582	182
4287	4415
1457	5586
2314	3076
2932	1699
138	4775
3174	2172
2280	1558
4086	4410
2988	2233
1912	4324
487	3027
1980	2306
69	1946
5386	2120
3196	5522
2250	2245
2212	2314
5656	4178
106	401
2209	2071
3365	3526
4076	2554
1217	751
2243	4164
2132	2128
4296	2187
2409	3785
4834	3566
3039	2258
4267	3484
1404	3220
3010	3043
4627	3660
2332	3227
2314	3002
2092	3004
3047	872
3104	5207
4775	148
2811	5537
3004	2825
3176	2250
2121	2333
121	3297
1365	4529
4709	737
155	5411
3196	3768
3123	5203
2947	1952
548	1009
3004	2159
2361	3035
2071	2176
4352	1183
2554	4076
3076	2283
182	958
864	1857
5401	2812
5239	4766
2804	1932
3769	1118
1964	2286
3899	1007
2357	2108
1843	2188
4378	3050
3849	2739
1285	5015
2691	2961
2172	2981
3748	5511
5304	5203
2172	3185
2020	2212
106	1370
5490	2709
2077	2223
1687	5368
662	3477
319	1830
45	1517
1990	3147
2171	3128
5485	3002
138	4729
2120	2045
4188	2714
287	149
3033	3126
4143	1210
2458	3673
138	4808
4634	2615
106	211
1877	5341
1644	2916
535	3840
2273	3078
3748	739
3228	3200
2879	2420
4446	4485
5388	3351
4448	3837
2171	1955
69	1918
4441	4176
2833	2952
3035	2138
4332	4372
4710	41
1633	3922
534	4883
138	3605
3207	1843
60	4674
1620	72
1936	1875
182	2378
2332	1991
5537	3188
987	3805
2250	2120
3134	2188
4634	532
1457	3357
106	5100
5227	2467
1149	353
2121	2301
4365	4169
2114	3182
1032	1295
2772	272
1147	1280
4634	4207
3196	4875
106	3850
4634	3098
1955	2935
2120	3147
661	4982
138	234
2013	2005
1285	536
2935	2953
2202	2185
4662	2724
2847	2363
701	3905
1984	2245
1687	2925
4095	4266
3182	3089
115	3945
4154	4219
1804	1019
145	3239
2103	2120
40	4202
1871	1377
4247	995
106	2008
1981	2969
987	4393
2364	2124
2975	320
3155	2120
138	607
2136	2067
2212	1980
5206	2307
5277	1991
5214	546
2108	2121
4634	4643
5538	2273
5596	1283
119	2019
2233	2880
3446	284
1346	2010
4634	4690
1889	2712
4634	2229
3196	4414
4154	3095
5191	1959
646	4085
3004	2274
4634	5573
990	2577
2184	1203
4634	2084
2159	2212
1257	5683
4634	1676
2092	1827
138	4264
3112	5443
811	3911
4634	5492
4759	2428
2392	1169
4233	4834
1942	1840
4634	1599
2724	4396
5526	5415
3458	4822
2969	2159
69	286
2228	3066
2879	1949
5485	2829
2889	1225
2543	5308
2805	1905
2071	3085
487	5672
2825	2809
1607	98
5214	1944
3746	4027
4634	2712
2067	1990
132	2834
4036	100
4937	2665
3206	5397
987	5261
3823	348
106	55
2153	4051
491	627
2974	3128
1503	2342
4729	4875
106	5195
37	5680
2655	2089
69	3622
106	3754
4847	1539
2117	1137
69	1874
1955	3083
319	5201
2974	3147
3120	5203
3117	1941
5116	4819
1983	3090
3235	1110
3192	3397
5406	2006
1843	2912
3196	2457
5189	3139
3090	5485
2209	2361
115	3623
5591	11
115	379
3139	2283
2357	2974
2250	2382
319	77
1842	5183
1086	1433
3690	2786
3155	2310
548	708
2273	2020
4077	3675
5141	682
4634	3856
115	4746
3185	2171
1309	5380
363	627
1083	694
3455	5259
1071	3341
1947	2805
4031	3859
2446	3090
4093	4330
119	2402
132	5645
2334	3100
5207	2170
2809	2248
3035	2842
138	4202
155	5528
3196	3415
115	1828
1954	2061
439	4245
5648	827
115	4953
145	119
5075	333
4562	1672
1620	1252
4074	4092
3160	2132
1967	1905
2121	2944
1086	4847
1900	3040
958	5390
2242	2228
3673	2458
244	586
1620	3367
4729	67
2420	2875
828	242
1147	404
4634	5371
3746	4328
2303	3278
4036	4562
5068	4324
4819	4822
307	3146
3392	2824
4130	5508
4634	25
1827	2981
1083	1789
3063	2085
21	4064
2860	2170
2378	4582
822	2478
2289	1954
2155	3200
3392	1099
4007	3088
5401	5473
165	2941
4634	2671
106	2431
3411	5490
371	5385
454	5513
2306	2881
2089	3159
2981	2132
5566	1043
2445	3038
3196	499
2339	3052
2868	2850
69	1735
2448	1885
2425	2093
2155	1944
2041	5538
5618	2005
3865	3811
138	64
2318	2230
3196	1541
2829	2114
3206	2880
2270	10
4634	5031
69	4161
132	501
4093	3534
1993	1900
138	162
3185	2821
1955	2831
2259	2448
182	4047
2176	2988
3392	3820
1117	3329
3196	1370
4013	4055
119	2513
2895	2812
2092	2815
3401	363
62	63
4634	3815
3192	608
4458	5027
69	1085
2738	4884
1183	4031
132	73
1930	2852
3526	413
69	658
5586	1457
805	366
1902	5420
5302	3485
4396	4604
5461	1752
155	2749
668	5157
5281	662
5218	5340
2111	2248
594	3458
4981	5462
2041	3109
2342	3329
4966	1446
4634	2076
4551	548
69	436
4019	1846
3022	110
138	4960
319	5027
558	904
3085	2080
148	4236
1099	1672
644	849
69	5037
2056	3220
682	2520
1149	4282
3053	5205
990	358
3913	941
5668	3111
1962	3236
2860	5550
4634	125
1932	2232
3468	3269
1844	3200
1804	1803
3222	2876
1558	2225
4634	2627
4086	1326
683	4157
1739	2231
2138	2245
393	3242
4277	5456
5485	3208
5640	1329
2933	3078
93	2095
4256	1469
2157	3040
3038	2171
2540	148
3202	4019
619	2155
5648	16
40	2388
1245	5259
5015	2772
4634	5634
2108	3176
119	692
2080	5341
885	3053
1925	5640
1826	2907
3196	5233
138	100
3021	5485
3077	1991
4634	4104
2259	1954
1981	2337
5648	3737
2426	2189
2831	2128
2093	2987
132	489
4634	5051
3039	3977
600	1169
2802	3035
2088	2357
4634	1346
1780	64
3374	385
2342	546
4904	656
5334	1982
958	3695
3545	2738
2876	1885
5227	2562
119	5244
4634	2492
5682	1242
2159	2876
5201	319
2223	2278
138	4544
3085	2944
3329	546
2967	5328
5268	4822
3436	5371
2947	1955
1780	661
1878	2138
385	3374
3196	3368
4857	5146
1953	69
5468	2018
2952	2010
148	1147
2552	1630
3427	3341
2188	2092
65	2843
5088	3437
4634	1705
467	5103
5640	2227
145	1891
1429	1321
2092	2448
1086	4775
2333	5618
3196	913
4143	2078
1096	1855
3837	4448
4634	191
5490	2706
2897	2448
2132	1967
132	1633
3448	5481
3040	1856
4634	46
5493	2709
3455	4233
2569	386
1536	3246
685	2244
4966	3427
5401	1856
1149	2787
287	148
5602	2095
987	712
2811	2172
138	4809
4634	2612
627	4518
3167	3155
145	532
2236	1955
1843	2808
69	4660
1983	3063
4634	883
2868	3344
5095	1844
2974	3180
2012	5189
3392	5530
1982	2357
4219	1365
2233	3128
3872	619
5095	1157
3374	1205
2041	2248
5477	5276
699	5244
2538	1001
4634	533
459	2315
3022	1875
845	814
3196	2422
619	2421
2804	3035
1100	2511
1991	1856
3040	2933
106	1575
2028	4108
5226	4885
2061	5537
4330	1221
2398	2138
699	2843
1086	2965
4217	2948
3196	5098
2209	3227
2378	306
5490	3344
3157	1924
2205	2583
4277	5642
145	1283
965	4448
3141	2875
4200	2225
5312	4485
69	840
4134	4648
437	2460
211	1691
4634	3807
115	5071
2138	3077
2562	2467
115	2787
1915	2174
3744	319
2311	2332
5590	2250
2159	5189
4031	4287
138	1090
1967	2356
2043	2194
4825	217
1446	4990
112	4794
3196	4526
1043	86
2868	729
65	2192
1900	3084
1471	5263
106	1324
119	4329
1083	5546
4729	5582
2089	4511
1149	1369
1193	2355
1990	3109
835	4441
2174	4431
319	4936
5302	706
3090	2041
4634	5143
3160	2310
5277	2804
4634	2934
2868	1023
5456	1346
3040	1900
534	1832
138	4634
47	1871
2873	2364
138	1641
2907	2900
1953	3927
69	4743
2844	1955
2356	2333
457	5290
3014	3191
2616	3650
138	5120
1029	956
2811	2013
2168	1865
1167	1046
69	3621
1972	2392
106	71
5519	650
2412	2283
3196	5595
1620	109
3090	2080
5176	3197
2931	2842
2242	5473
1877	5443
1098	2095
3357	866
5111	1455
1692	3917
60	1370
2356	2897
3169	3074
2974	3061
3196	2057
1149	501
885	866
2103	2185
3066	5189
1804	2781
5075	1271
40	3237
115	1771
276	785
3963	3773
106	4323
5418	863
3392	5026
1964	2931
4634	4962
5538	2080
3196	4622
479	5268
1210	333
132	199
4634	2548
126	2787
2187	5385
2140	508
4634	1116
3196	1045
211	4674
3253	1098
3208	3089
2160	2957
4258	2611
4761	4799
4634	2198
3822	4859
3203	2194
589	1651
4324	1912
5490	1365
4634	5414
1780	3387
4634	469
501	2511
4188	2847
1846	2231
422	5213
2138	5207
1086	3944
4634	5449
3374	5295
4248	1591
5390	2123
682	2533
2342	5095
3196	4240
1762	1864
1800	117
5160	2431
2889	4247
1949	2912
751	1217
3090	2013
1892	2103
3467	2900
115	1379
2724	1187
4634	2890
531	3309
4634	102
4915	5515
619	5383
138	4670
2405	1930
2732	2478
3484	3505
2201	2322
3080	2806
106	2541
2100	244
3409	2942
4354	705
4634	905
2580	4200
2282	4187
4458	2657
2968	2092
2428	1644
2981	2242
4297	4897
2405	1900
3043	3617
2342	3712
3467	4768
1531	1392
3239	5579
2404	2900
2108	2937
3229	2437
785	3397
1149	1810
3857	4201
1807	2530
2931	2806
2132	5381
1993	2405
43	5432
572	530
1804	207
699	2548
2603	4363
1099	1283
5470	4349
5186	1825
1800	2642
2781	4760
1527	1647
2398	2288
2264	1952
119	2738
4634	1391
3807	240
393	119
1681	5059
735	441
2332	2848
1848	628
4060	4171
3088	2089
4296	4353
3157	1980
1879	2941
3196	3734
2809	2426
106	2776
5538	5590
138	532
3134	2832
132	5602
69	1084
1741	5164
119	1962
2013	3176
5633	5207
4188	1245
4880	4387
530	165
3035	2937
3052	2873
3102	3185
37	3631
687	777
4137	2610
138	3446
1083	1116
941	2869
65	4674
2020	1991
1825	2435
3159	1233
1840	2953
3061	2998
1905	1885
2301	2913
106	1493
5461	420
2045	2893
3341	713
3000	2357
3004	5381
2805	5550
2848	2809
1309	1332
787	2833
1983	2159
1840	2807
2933	2333
2724	1392
2802	2128
5470	1592
90	5676
2337	57
1991	2849
3206	2027
4662	4396
3355	2567
106	5358
2153	433
4113	4814
738	2714
3196	306
1246	3342
925	1758
5683	2631
5645	5406
5353	3065
2250	1983
2061	3084
2848	2324
2045	2259
115	103
3337	3427
4634	5635
5550	3160
5026	5152
2844	2880
2501	2147
2177	1913
5599	3849
3839	3856
3690	2329
2378	5490
4555	5312
2812	1827
5544	1044
2124	3185
106	3860
4779	53
3899	3839
3692	1654
4188	4134
106	4264
1128	1293
2895	3160
2260	57
106	3239
3842	4212
2315	4768
3040	5189
4224	2423
2005	2809
2093	2124
2136	5618
69	2599
738	4330
123	109
5633	2077
4354	2148
5538	5626
3196	4773
1826	5190
2421	5205
2334	3157
4055	1436
4634	4732
2121	5468
3915	285
1077	68
3002	3038
4187	1354
69	629
2012	2893
2829	3167
5397	2802
2897	3080
2248	2424
2987	2954
4634	410
5526	3162
